client_fund_id,client_id,fund_id,amount_invested_in_fund,date_invested
1093_95510903,1093,95510903,487.7381183427608,19/01/2023
1093_11151808,1093,11151808,1089.7826506077254,26/01/2023
1093_25889324,1093,25889324,762.0611061368195,29/01/2023
1093_27996796,1093,27996796,386.11348419705513,12/02/2023
1093_34526288,1093,34526288,452.6716285642156,20/02/2023
1093_61142446,1093,61142446,1062.9590370663834,15/03/2023
1093_53789482,1093,53789482,261.178361687388,03/04/2023
1093_85253961,1093,85253961,742.0340662212902,28/04/2023
1093_49618219,1093,49618219,136.52874348401937,13/05/2023
1093_65479469,1093,65479469,721.026493008807,15/05/2023
1093_14687907,1093,14687907,1083.0370654850026,03/06/2023
1093_78254115,1093,78254115,40.492417535600424,23/06/2023
1093_78246678,1093,78246678,104.71961129462474,05/07/2023
1094_95972425,1094,95972425,1918.4836184802296,13/10/2022
1094_42636156,1094,42636156,3367.169935442698,03/11/2022
1094_98987354,1094,98987354,257.5901771393797,09/11/2022
1094_43224861,1094,43224861,674.3104648270299,27/11/2022
1094_96434945,1094,96434945,3223.921115845482,26/12/2022
1094_79502565,1094,79502565,2473.4451396504037,29/12/2022
1094_41229437,1094,41229437,1585.1342562975067,30/12/2022
1094_76359079,1094,76359079,2455.1307935988734,08/01/2023
1094_11605458,1094,11605458,2117.0975551341107,23/01/2023
1094_25104089,1094,25104089,3307.9758752513835,12/02/2023
1094_53789482,1094,53789482,2154.6354089929023,09/03/2023
1094_74975024,1094,74975024,2267.336877689052,31/03/2023
1094_61229971,1094,61229971,2910.292529002141,14/04/2023
1094_76027957,1094,76027957,1938.999883630682,17/04/2023
1094_76486840,1094,76486840,2537.2287268345262,12/05/2023
1094_61142446,1094,61142446,481.0493785311245,27/05/2023
1094_33478362,1094,33478362,1944.3442170661624,03/06/2023
1094_55961746,1094,55961746,1979.3170060921284,19/06/2023
1094_34526288,1094,34526288,1070.555770494414,29/06/2023
1095_66298485,1095,66298485,1332.8970291889223,17/06/2022
1095_95510903,1095,95510903,656.0843388699875,08/07/2022
1095_11605458,1095,11605458,726.6428500700631,05/08/2022
1095_85253961,1095,85253961,611.3343606564462,13/08/2022
1095_70137966,1095,70137966,1617.9301601617206,11/09/2022
1095_25889324,1095,25889324,599.3150732689289,14/09/2022
1095_42636156,1095,42636156,600.7478343933651,27/09/2022
1095_56641766,1095,56641766,1491.3787444709199,14/10/2022
1095_22657204,1095,22657204,83.68874221872343,06/11/2022
1095_55961746,1095,55961746,584.5614109214973,05/12/2022
1095_27561672,1095,27561672,2421.2048362731957,30/12/2022
1095_35373597,1095,35373597,1280.7956904717498,12/01/2023
1095_80102345,1095,80102345,2111.4791125168013,27/01/2023
1095_24137221,1095,24137221,936.5707421423452,04/02/2023
1095_73363229,1095,73363229,136.43468417930833,07/02/2023
1095_88997679,1095,88997679,37.12762070015008,02/03/2023
1095_19220379,1095,19220379,1833.1932345545326,19/03/2023
1095_95426874,1095,95426874,1438.6437981780555,24/03/2023
1095_76027957,1095,76027957,633.7127407794617,13/04/2023
1095_67720775,1095,67720775,1575.5125781410588,19/04/2023
1095_91054577,1095,91054577,1564.086755412163,24/04/2023
1095_43224861,1095,43224861,1009.0027547076247,13/05/2023
1095_48523271,1095,48523271,342.28152210680645,06/06/2023
1095_53952501,1095,53952501,125.72615729909491,22/06/2023
1095_70332253,1095,70332253,2409.0083500327364,02/07/2023
1095_73110676,1095,73110676,1288.783688747768,15/07/2023
1096_88997679,1096,88997679,9679.126171080075,17/06/2023
1096_36548480,1096,36548480,6629.873165595203,30/06/2023
1097_30083558,1097,30083558,39989.63868990421,30/06/2022
1097_49618219,1097,49618219,36077.37509305148,29/07/2022
1097_35323285,1097,35323285,21901.574738419993,08/08/2022
1097_11726159,1097,11726159,20068.523028939253,26/08/2022
1097_53952501,1097,53952501,859.6905200681146,17/09/2022
1097_98595835,1097,98595835,8283.528145872046,25/09/2022
1097_73363229,1097,73363229,26515.32184262803,25/10/2022
1097_94710676,1097,94710676,24923.79391246666,05/11/2022
1097_19220379,1097,19220379,26804.11291072898,15/11/2022
1097_13295130,1097,13295130,14118.236921072285,05/12/2022
1097_70534354,1097,70534354,33158.121547759336,07/12/2022
1097_98760799,1097,98760799,31496.813025522588,09/12/2022
1097_76027957,1097,76027957,16742.374341135837,24/12/2022
1097_70332253,1097,70332253,173.2303986585009,22/01/2023
1097_66298485,1097,66298485,17272.652632454705,21/02/2023
1097_35373597,1097,35373597,28998.092386036493,26/02/2023
1097_18710196,1097,18710196,28644.225589238275,21/03/2023
1097_78254115,1097,78254115,20349.87742210925,26/03/2023
1097_48523271,1097,48523271,30324.992690283736,31/03/2023
1097_17599605,1097,17599605,31265.038459579602,19/04/2023
1097_98704577,1097,98704577,6127.491465180387,20/04/2023
1097_61142446,1097,61142446,12186.705821683796,09/05/2023
1097_56641766,1097,56641766,32390.33511041036,05/06/2023
1097_11605458,1097,11605458,26683.0525009169,27/06/2023
1097_66900412,1097,66900412,30139.805396731736,05/07/2023
1098_65832217,1098,65832217,27244.763921355494,01/06/2022
1098_11605458,1098,11605458,22276.523319814143,23/06/2022
1098_72997430,1098,72997430,9326.248584703013,14/07/2022
1098_55961746,1098,55961746,19718.729162854117,27/07/2022
1098_95426874,1098,95426874,35594.07264566068,18/08/2022
1098_40101706,1098,40101706,9900.448508881396,07/09/2022
1098_25104089,1098,25104089,10600.866475244118,10/09/2022
1098_85253961,1098,85253961,11399.023442399526,07/10/2022
1098_41229437,1098,41229437,19539.15649593476,03/11/2022
1098_70534354,1098,70534354,14142.996679074402,20/11/2022
1098_91054577,1098,91054577,31415.234699580607,10/12/2022
1098_96555478,1098,96555478,21164.778038098764,09/01/2023
1098_15980403,1098,15980403,12177.057649428862,16/01/2023
1098_85264831,1098,85264831,9197.201492007784,07/02/2023
1098_80648378,1098,80648378,11488.46323265285,26/02/2023
1098_19220379,1098,19220379,17817.805821401613,02/03/2023
1098_43224861,1098,43224861,34161.75684533835,26/03/2023
1098_35373597,1098,35373597,20485.77306381447,04/04/2023
1098_94857669,1098,94857669,19962.547163923584,11/04/2023
1098_18710196,1098,18710196,20405.457093361205,28/04/2023
1098_76359079,1098,76359079,22805.475999608036,02/05/2023
1098_78246678,1098,78246678,36177.877645593384,14/05/2023
1098_13295130,1098,13295130,31175.70006456085,09/06/2023
1098_30083558,1098,30083558,24496.517495743778,15/06/2023
1098_90221422,1098,90221422,13376.917239880031,23/06/2023
1098_88997679,1098,88997679,21448.947243526727,19/07/2023
1099_76359079,1099,76359079,5207.407597859544,30/07/2022
1099_18835101,1099,18835101,13581.383042350455,11/08/2022
1099_45329806,1099,45329806,4370.224038399472,25/08/2022
1099_15980403,1099,15980403,2877.2680161059884,02/09/2022
1099_18094386,1099,18094386,3618.9869443402476,09/09/2022
1099_10343778,1099,10343778,6936.837797694606,15/09/2022
1099_73110676,1099,73110676,7684.277181988642,25/09/2022
1099_13295130,1099,13295130,16899.139101414494,28/09/2022
1099_92092819,1099,92092819,3577.1290019621592,07/10/2022
1099_36548480,1099,36548480,16695.845003846636,18/10/2022
1099_33740742,1099,33740742,15069.529069002876,21/10/2022
1099_27561672,1099,27561672,6432.426147395879,24/10/2022
1099_44459913,1099,44459913,18891.572640016515,16/11/2022
1099_65832217,1099,65832217,8741.979331748706,17/11/2022
1099_88997679,1099,88997679,10145.48804152954,14/12/2022
1099_80648378,1099,80648378,18472.449220896255,10/01/2023
1099_29659229,1099,29659229,11196.79229445264,13/01/2023
1099_43224861,1099,43224861,6836.344763358565,27/01/2023
1099_53952501,1099,53952501,11811.194802302882,25/02/2023
1099_45360976,1099,45360976,15263.526176668178,27/02/2023
1099_64746348,1099,64746348,8687.874431943066,27/03/2023
1099_42636156,1099,42636156,2864.228250539322,18/04/2023
1099_66298485,1099,66298485,16086.068881651425,04/05/2023
1099_85253961,1099,85253961,15343.779238147124,12/05/2023
1099_95972425,1099,95972425,12344.206359630287,03/06/2023
1099_11605458,1099,11605458,17591.985440074535,10/06/2023
1099_74975024,1099,74975024,6792.429044176086,30/06/2023
1100_94857669,1100,94857669,1410.9371509939672,14/02/2023
1100_17990872,1100,17990872,17808.146567522926,07/03/2023
1100_96434945,1100,96434945,10949.862788311886,22/03/2023
1100_18835101,1100,18835101,18331.423055352978,02/04/2023
1100_98704577,1100,98704577,23434.042394559438,26/04/2023
1100_78254115,1100,78254115,26260.257166704898,23/05/2023
1100_67720775,1100,67720775,524.5443046227623,05/06/2023
1100_24137221,1100,24137221,15277.613856103808,15/06/2023
1100_66298485,1100,66298485,30564.905331548638,07/07/2023
1100_61229971,1100,61229971,10189.694533316799,09/07/2023
1100_53952501,1100,53952501,15457.265549108228,17/07/2023
1101_96555478,1101,96555478,13134.440878938594,08/08/2022
1101_64746348,1101,64746348,7397.674282620807,06/09/2022
1101_11605458,1101,11605458,14383.077492801029,25/09/2022
1101_61142446,1101,61142446,15964.335166736902,08/10/2022
1101_54160469,1101,54160469,4283.131108523412,09/10/2022
1101_70942937,1101,70942937,2444.1458619298032,29/10/2022
1101_36548480,1101,36548480,10304.748451872032,30/10/2022
1101_95426874,1101,95426874,12865.640522870704,05/11/2022
1101_20686927,1101,20686927,13388.464079189109,26/11/2022
1101_35172614,1101,35172614,6814.3797218826785,26/12/2022
1101_33740742,1101,33740742,16171.581107036498,09/01/2023
1101_18710196,1101,18710196,735.3154597405063,20/01/2023
1101_35323285,1101,35323285,14708.660968822647,02/02/2023
1101_85264831,1101,85264831,13756.257030094976,12/02/2023
1101_48523271,1101,48523271,783.0564114645907,07/03/2023
1101_25104089,1101,25104089,15014.395960173366,21/03/2023
1101_88997679,1101,88997679,2934.7697715659633,17/04/2023
1101_44459913,1101,44459913,5219.450279845453,03/05/2023
1101_27996796,1101,27996796,2898.5535574139462,01/06/2023
1101_17990872,1101,17990872,9046.799742496507,06/06/2023
1101_76486840,1101,76486840,11207.328521158373,10/06/2023
1101_67105559,1101,67105559,10250.386928438462,23/06/2023
1101_73110676,1101,73110676,11869.155503075577,15/07/2023
1102_56641766,1102,56641766,10285.994216751433,20/06/2023
1102_30083558,1102,30083558,9515.225601926688,10/07/2023
1102_11726159,1102,11726159,48558.07868666086,19/07/2023
1103_53789482,1103,53789482,1905.8252707491613,09/01/2023
1103_58456060,1103,58456060,7269.598512634686,24/01/2023
1103_73363229,1103,73363229,5616.70165851405,28/01/2023
1103_69007006,1103,69007006,211.64724447325398,30/01/2023
1103_98987354,1103,98987354,8398.733996001283,22/02/2023
1103_67105559,1103,67105559,1967.819902561028,07/03/2023
1103_44459913,1103,44459913,4075.210049356406,14/03/2023
1103_95510903,1103,95510903,2251.6535975010715,30/03/2023
1103_33740742,1103,33740742,1294.0599186457055,13/04/2023
1103_66298485,1103,66298485,4069.322609791815,18/04/2023
1103_95426874,1103,95426874,1247.3044581927386,02/05/2023
1103_35172614,1103,35172614,5159.30144612271,07/05/2023
1103_36548480,1103,36548480,3505.1964412235698,06/06/2023
1103_65479469,1103,65479469,160.99795758234816,08/06/2023
1103_35373597,1103,35373597,3439.3149937834187,23/06/2023
1103_70137966,1103,70137966,2176.697317941381,17/07/2023
1104_61229971,1104,61229971,51613.51810594838,04/12/2022
1104_27996796,1104,27996796,55346.39134276984,15/12/2022
1104_35172614,1104,35172614,68000.8587616647,20/12/2022
1104_36548480,1104,36548480,12302.170267969523,10/01/2023
1104_85264831,1104,85264831,39692.75816142984,03/02/2023
1104_98987354,1104,98987354,7878.1069083942675,16/02/2023
1104_33740742,1104,33740742,49153.679427456176,22/02/2023
1104_35373597,1104,35373597,25836.708608637244,22/03/2023
1104_95510973,1104,95510973,37823.10617394412,31/03/2023
1104_53789482,1104,53789482,42131.63727636176,08/04/2023
1104_69506916,1104,69506916,32233.545374284644,23/04/2023
1104_73110676,1104,73110676,34788.675457142046,10/05/2023
1104_59674173,1104,59674173,55216.330260759394,02/06/2023
1104_80648378,1104,80648378,24872.186607639644,09/06/2023
1104_22675579,1104,22675579,71412.21228865389,08/07/2023
1105_94710676,1105,94710676,15645.676716274016,04/06/2022
1105_70332253,1105,70332253,18110.121629723828,13/06/2022
1105_40987651,1105,40987651,15839.526329322187,07/07/2022
1105_17990872,1105,17990872,5539.7012346964,03/08/2022
1105_56641766,1105,56641766,19833.69886690762,02/09/2022
1105_72997430,1105,72997430,11481.244512883679,15/09/2022
1105_22675579,1105,22675579,3430.915302317038,19/09/2022
1105_41229437,1105,41229437,624.6718266365065,28/09/2022
1105_18835101,1105,18835101,18562.54586689353,26/10/2022
1105_13295130,1105,13295130,17010.14677813777,16/11/2022
1105_91054577,1105,91054577,20448.449526538996,27/11/2022
1105_95510903,1105,95510903,10625.844354355007,16/12/2022
1105_11726159,1105,11726159,17966.668700536073,25/12/2022
1105_45329806,1105,45329806,1925.4806690398893,23/01/2023
1105_18094386,1105,18094386,21144.080234391568,01/02/2023
1105_42636156,1105,42636156,20678.540555574255,08/02/2023
1105_92092819,1105,92092819,22417.726636819,04/03/2023
1105_66900412,1105,66900412,1459.871752788981,06/03/2023
1105_61142446,1105,61142446,12073.296062653242,04/04/2023
1105_36548480,1105,36548480,9614.105632843366,22/04/2023
1105_53952501,1105,53952501,664.7669227676801,29/04/2023
1105_32280285,1105,32280285,11364.871238492939,23/05/2023
1105_48523271,1105,48523271,8983.042081157082,20/06/2023
1105_14687907,1105,14687907,11206.876913347796,01/07/2023
1106_74975024,1106,74975024,31175.07693790373,01/08/2022
1106_90221422,1106,90221422,59361.3413607827,18/08/2022
1106_70137966,1106,70137966,15141.99326955358,08/09/2022
1106_14687907,1106,14687907,14772.736316179311,18/09/2022
1106_94857669,1106,94857669,5397.773991138098,16/10/2022
1106_70776164,1106,70776164,9873.971250371565,28/10/2022
1106_70942937,1106,70942937,45744.44506048839,26/11/2022
1106_70332253,1106,70332253,42482.187955262685,18/12/2022
1106_88997679,1106,88997679,55070.917319743654,19/12/2022
1106_70534354,1106,70534354,42643.26982033578,09/01/2023
1106_78246678,1106,78246678,11871.192579567463,07/02/2023
1106_73363229,1106,73363229,5160.4845023595,28/02/2023
1106_35373597,1106,35373597,3864.027892579919,12/03/2023
1106_32254796,1106,32254796,60792.59387320617,22/03/2023
1106_49618219,1106,49618219,46021.07569023502,07/04/2023
1106_66298485,1106,66298485,58908.11032305825,29/04/2023
1106_55961746,1106,55961746,386.326455735461,27/05/2023
1106_32280285,1106,32280285,64938.222802699485,11/06/2023
1106_72997430,1106,72997430,45410.18402079318,23/06/2023
1106_85264831,1106,85264831,56673.29851238243,20/07/2023
1107_20686927,1107,20686927,24031.27272433162,19/10/2022
1107_49618219,1107,49618219,82928.26542775231,05/11/2022
1107_42636156,1107,42636156,5774.605921840677,26/11/2022
1107_70776164,1107,70776164,107600.56184362671,04/12/2022
1107_33478362,1107,33478362,95489.01207048396,20/12/2022
1107_69007006,1107,69007006,14511.005102086941,14/01/2023
1107_15980403,1107,15980403,25557.995352227877,12/02/2023
1107_11726159,1107,11726159,104769.0771604474,25/02/2023
1107_98760799,1107,98760799,24116.114114677937,22/03/2023
1107_66900412,1107,66900412,63501.704622952675,12/04/2023
1107_35373597,1107,35373597,80247.56312410938,21/04/2023
1107_54160469,1107,54160469,17133.038601882377,30/04/2023
1107_65832217,1107,65832217,70179.07839135053,17/05/2023
1107_43224861,1107,43224861,5540.835101765571,20/05/2023
1107_15753539,1107,15753539,92505.45371962014,05/06/2023
1107_25104089,1107,25104089,87147.05419403335,25/06/2023
1107_90221422,1107,90221422,113874.55821960296,08/07/2023
1108_80102345,1108,80102345,152549.54318301304,29/08/2022
1108_22657204,1108,22657204,38007.58074865761,09/09/2022
1108_42636156,1108,42636156,167790.0916798744,14/09/2022
1108_70942937,1108,70942937,34699.239482485085,10/10/2022
1108_45329806,1108,45329806,111148.62179405864,01/11/2022
1108_55961746,1108,55961746,26582.935404752247,06/11/2022
1108_44459913,1108,44459913,134373.55282891693,30/11/2022
1108_59674173,1108,59674173,18524.48958244979,12/12/2022
1108_94710676,1108,94710676,150280.33385850774,03/01/2023
1108_90221422,1108,90221422,171698.7843788369,17/01/2023
1108_25104089,1108,25104089,75664.78872752507,15/02/2023
1108_17990872,1108,17990872,88726.01484496123,26/02/2023
1108_61142446,1108,61142446,84444.93461653,02/03/2023
1108_95510973,1108,95510973,116567.33616882739,21/03/2023
1108_73110676,1108,73110676,93525.87460643997,22/03/2023
1108_71048022,1108,71048022,69727.50579697941,25/03/2023
1108_11605458,1108,11605458,137161.0891283786,15/04/2023
1108_80648378,1108,80648378,24844.531204342755,22/04/2023
1108_15980403,1108,15980403,57402.434459819844,20/05/2023
1108_48523271,1108,48523271,73414.19465826971,26/05/2023
1108_10343778,1108,10343778,132241.01098975536,01/06/2023
1108_70534354,1108,70534354,30813.501326086443,04/06/2023
1108_32280285,1108,32280285,119247.2807736428,06/06/2023
1108_73363229,1108,73363229,90618.44731933324,14/06/2023
1108_95510903,1108,95510903,72123.10058321542,17/06/2023
1108_35323285,1108,35323285,98318.41187467705,02/07/2023
1108_70776164,1108,70776164,90148.31497966289,05/07/2023
1109_91054577,1109,91054577,1510.0026211533004,01/05/2023
1109_70942937,1109,70942937,5537.61693952846,04/05/2023
1109_61229971,1109,61229971,10.235082221318025,08/05/2023
1109_11151808,1109,11151808,26233.276378345403,25/05/2023
1109_98987354,1109,98987354,6615.780845351244,30/05/2023
1109_43224861,1109,43224861,26181.111507940845,02/06/2023
1109_40101706,1109,40101706,445.5010003529928,27/06/2023
1109_76359079,1109,76359079,2758.4243056536743,11/07/2023
1109_19220379,1109,19220379,7412.082109074487,16/07/2023
1109_40987651,1109,40987651,10432.716519938505,20/07/2023
1110_76486840,1110,76486840,10726.823372140396,27/10/2022
1110_59674173,1110,59674173,1642.8245228206854,08/11/2022
1110_73363229,1110,73363229,632.7952414914782,06/12/2022
1110_78246678,1110,78246678,3513.8107996851627,01/01/2023
1110_17599605,1110,17599605,2959.4646096293745,12/01/2023
1110_35323285,1110,35323285,5403.823623696847,19/01/2023
1110_98987354,1110,98987354,11752.779299224667,01/02/2023
1110_66298485,1110,66298485,10029.718152413909,05/02/2023
1110_18710196,1110,18710196,2829.9481328789548,05/03/2023
1110_29659229,1110,29659229,16143.406204964544,01/04/2023
1110_34526288,1110,34526288,12929.598442591005,04/04/2023
1110_43224861,1110,43224861,7779.974438120235,06/04/2023
1110_42636156,1110,42636156,8361.011647161431,09/04/2023
1110_49618219,1110,49618219,9075.80767198398,20/04/2023
1110_70942937,1110,70942937,11868.846157779137,03/05/2023
1110_95510903,1110,95510903,2922.503163284387,31/05/2023
1110_76027957,1110,76027957,8987.852719551429,26/06/2023
1110_85253961,1110,85253961,9954.528833438038,30/06/2023
1110_92092819,1110,92092819,15699.115389933973,06/07/2023
1110_98760799,1110,98760799,16952.026934294743,10/07/2023
1111_29659229,1111,29659229,45093.438158310324,12/10/2022
1111_85253961,1111,85253961,31899.453576904714,14/10/2022
1111_73110676,1111,73110676,13784.410990789507,31/10/2022
1111_27996796,1111,27996796,13334.885572334313,08/11/2022
1111_69506916,1111,69506916,19823.362988629575,16/11/2022
1111_79502565,1111,79502565,58816.060615722316,17/11/2022
1111_61229971,1111,61229971,1637.3560937755929,13/12/2022
1111_18094386,1111,18094386,30326.4129920509,27/12/2022
1111_18710196,1111,18710196,13775.883156310654,03/01/2023
1111_94710676,1111,94710676,40848.12542462559,11/01/2023
1111_71048022,1111,71048022,59525.502385014785,19/01/2023
1111_56641766,1111,56641766,9256.223075498674,06/02/2023
1111_98595835,1111,98595835,35422.361944302604,07/03/2023
1111_11605458,1111,11605458,51444.56653920628,03/04/2023
1111_80102345,1111,80102345,32734.1524159974,18/04/2023
1111_19220379,1111,19220379,45476.02667265034,26/04/2023
1111_98760799,1111,98760799,48049.866175775176,06/05/2023
1111_58456060,1111,58456060,31519.03735221029,16/05/2023
1111_95972425,1111,95972425,21415.871605889588,22/05/2023
1111_40987651,1111,40987651,48567.20209075919,24/05/2023
1111_40101706,1111,40101706,11819.14135386917,07/06/2023
1111_48523271,1111,48523271,2403.0094014779456,17/06/2023
1111_41229437,1111,41229437,52967.59322143083,10/07/2023
1112_70942937,1112,70942937,2833.462321298762,28/01/2023
1112_70137966,1112,70137966,10398.713891212452,29/01/2023
1112_66298485,1112,66298485,24529.57898290704,20/02/2023
1112_55961746,1112,55961746,30624.032891572337,07/03/2023
1112_41229437,1112,41229437,12202.165711442229,09/03/2023
1112_18710196,1112,18710196,3633.7666585379184,31/03/2023
1112_64085982,1112,64085982,24327.52829909534,19/04/2023
1112_45360976,1112,45360976,32809.65041749926,10/05/2023
1112_20686927,1112,20686927,18859.83092320841,24/05/2023
1112_56641766,1112,56641766,15944.560077152453,07/06/2023
1112_23755140,1112,23755140,34574.356268025884,09/06/2023
1112_92092819,1112,92092819,16275.272718600121,18/06/2023
1112_98866743,1112,98866743,10312.386828118711,07/07/2023
1113_15980403,1113,15980403,67694.89497847116,27/11/2022
1113_17599605,1113,17599605,2631.59943387243,26/12/2022
1113_98866743,1113,98866743,81437.67204236088,23/01/2023
1113_64085982,1113,64085982,19802.70768627814,06/02/2023
1113_98595835,1113,98595835,37868.34416831442,18/02/2023
1113_17990872,1113,17990872,42047.65962692533,10/03/2023
1113_43224861,1113,43224861,10804.968878635362,03/04/2023
1113_78254115,1113,78254115,69912.30646613816,09/04/2023
1113_42636156,1113,42636156,1937.4480945171558,04/05/2023
1113_95510903,1113,95510903,64917.563839237715,11/05/2023
1113_78246678,1113,78246678,72412.42388462668,17/05/2023
1113_40101706,1113,40101706,70542.54731088548,28/05/2023
1113_32254796,1113,32254796,21563.927654672887,06/06/2023
1113_70534354,1113,70534354,232.4307842270067,25/06/2023
1114_96555478,1114,96555478,52897.859769587296,29/12/2022
1114_53789482,1114,53789482,1049.2059833947947,07/01/2023
1114_64746348,1114,64746348,20025.178158881274,27/01/2023
1114_10343778,1114,10343778,59686.5243214493,31/01/2023
1114_98760799,1114,98760799,25967.38507841031,11/02/2023
1114_23755140,1114,23755140,20637.363888340613,17/02/2023
1114_61229971,1114,61229971,4690.126285797849,16/03/2023
1114_32280285,1114,32280285,35758.54617070791,24/03/2023
1114_72997430,1114,72997430,50239.23372925635,10/04/2023
1114_95510903,1114,95510903,58735.77811530344,21/04/2023
1114_40101706,1114,40101706,58629.7183384418,08/05/2023
1114_18094386,1114,18094386,61995.620859800634,15/05/2023
1114_70534354,1114,70534354,69426.54738660943,28/05/2023
1114_53952501,1114,53952501,16902.47714121188,22/06/2023
1114_95510973,1114,95510973,9622.123928734625,16/07/2023
1115_20686927,1115,20686927,11625.980611540435,29/01/2023
1115_70332253,1115,70332253,25465.076988651712,15/02/2023
1115_17599605,1115,17599605,20953.053112139016,18/02/2023
1115_67720775,1115,67720775,6805.863554399326,21/02/2023
1115_95510903,1115,95510903,18956.679210473587,08/03/2023
1115_29659229,1115,29659229,24302.45952392998,28/03/2023
1115_30083558,1115,30083558,14898.919209688345,11/04/2023
1115_65832217,1115,65832217,7559.66865571294,15/04/2023
1115_27561672,1115,27561672,10356.000588590096,22/04/2023
1115_45329806,1115,45329806,18349.137027529574,05/05/2023
1115_61142446,1115,61142446,23206.65458578443,13/05/2023
1115_24137221,1115,24137221,13817.695520290385,28/05/2023
1115_45360976,1115,45360976,5183.040860123189,15/06/2023
1115_13295130,1115,13295130,19395.431441022956,10/07/2023
1116_40987651,1116,40987651,66171.25587423006,19/09/2022
1116_13295130,1116,13295130,74656.29427420437,30/09/2022
1116_58456060,1116,58456060,47282.26351575271,05/10/2022
1116_96434945,1116,96434945,68146.71062464622,18/10/2022
1116_35373597,1116,35373597,23201.888768332818,30/10/2022
1116_11726159,1116,11726159,418.63988027546037,24/11/2022
1116_27561672,1116,27561672,61388.23631326083,15/12/2022
1116_71048022,1116,71048022,60383.361223271044,19/12/2022
1116_44459913,1116,44459913,17869.067241733504,15/01/2023
1116_25104089,1116,25104089,35506.177191452494,12/02/2023
1116_98595835,1116,98595835,92565.2861227005,06/03/2023
1116_98866743,1116,98866743,42240.78440473004,22/03/2023
1116_79502565,1116,79502565,49963.21378811267,17/04/2023
1116_76359079,1116,76359079,41416.56720261696,27/04/2023
1116_15980403,1116,15980403,11547.533822548976,23/05/2023
1116_34526288,1116,34526288,44389.98341776329,19/06/2023
1116_80102345,1116,80102345,45146.10701223123,10/07/2023
1116_53789482,1116,53789482,38327.82938919353,11/07/2023
1117_43224861,1117,43224861,35978.319679158456,05/03/2023
1117_11726159,1117,11726159,54050.769264304196,31/03/2023
1117_11151808,1117,11151808,37108.40753856863,14/04/2023
1117_15980403,1117,15980403,14322.506000258147,26/04/2023
1117_67720775,1117,67720775,30326.314404952478,25/05/2023
1117_78246678,1117,78246678,34934.95849719373,02/06/2023
1117_95972425,1117,95972425,57413.50949555068,30/06/2023
1117_58456060,1117,58456060,27268.887835713267,08/07/2023
1118_22657204,1118,22657204,28927.999898887458,15/02/2023
1118_72997430,1118,72997430,25183.112980072267,28/02/2023
1118_40987651,1118,40987651,18647.086405318452,24/03/2023
1118_85253961,1118,85253961,18827.553523112714,18/04/2023
1118_70534354,1118,70534354,14829.463312186774,13/05/2023
1118_64085982,1118,64085982,30490.755160255365,19/05/2023
1118_76027957,1118,76027957,10735.572388110044,14/06/2023
1118_70332253,1118,70332253,16810.551152082582,29/06/2023
1119_45329806,1119,45329806,8903.04955380868,12/07/2022
1119_45360976,1119,45360976,20091.99974691582,22/07/2022
1119_69506916,1119,69506916,49436.76938171905,15/08/2022
1119_19220379,1119,19220379,40449.62573427809,28/08/2022
1119_70332253,1119,70332253,40030.739959565784,30/08/2022
1119_76027957,1119,76027957,48372.905188747056,09/09/2022
1119_18835101,1119,18835101,34836.50400800706,13/09/2022
1119_72997430,1119,72997430,53163.05137105212,25/09/2022
1119_85253961,1119,85253961,34500.62151970037,10/10/2022
1119_48523271,1119,48523271,46233.13901996851,16/10/2022
1119_91054577,1119,91054577,8450.456803369043,14/11/2022
1119_61142446,1119,61142446,40667.564485375624,15/11/2022
1119_40101706,1119,40101706,44897.083280653416,23/11/2022
1119_32254796,1119,32254796,8113.473546839319,15/12/2022
1120_54160469,1120,54160469,126530.7270624542,06/03/2023
1120_95426874,1120,95426874,95310.37651535406,18/03/2023
1120_98704577,1120,98704577,117686.81101880518,21/03/2023
1120_24137221,1120,24137221,124791.1911641385,12/04/2023
1120_48523271,1120,48523271,86451.51889002326,07/05/2023
1120_74975024,1120,74975024,134712.03973111685,03/06/2023
1120_96434945,1120,96434945,146260.32745173533,06/06/2023
1120_59674173,1120,59674173,132877.4852221469,13/06/2023
1120_23755140,1120,23755140,82032.33559095733,10/07/2023
1121_44459913,1121,44459913,22998.957749086683,02/09/2022
1121_36548480,1121,36548480,32964.64958590189,18/09/2022
1121_20686927,1121,20686927,4666.700553556323,05/10/2022
1121_18835101,1121,18835101,32477.50242721436,18/10/2022
1121_42636156,1121,42636156,26383.76288169834,23/10/2022
1121_43224861,1121,43224861,27289.310873751576,02/11/2022
1121_94710676,1121,94710676,35835.51935038789,25/11/2022
1121_76027957,1121,76027957,28804.788367072775,09/12/2022
1121_85264831,1121,85264831,5860.579542639517,19/12/2022
1121_95510903,1121,95510903,3682.6812236150204,04/01/2023
1121_80102345,1121,80102345,36606.77055798903,25/01/2023
1121_78254115,1121,78254115,1618.653455360112,31/01/2023
1121_15980403,1121,15980403,31017.4889911427,20/02/2023
1121_73110676,1121,73110676,34316.782214741295,27/02/2023
1121_14687907,1121,14687907,2418.001418283415,12/03/2023
1121_94857669,1121,94857669,30876.754205544377,10/04/2023
1121_70534354,1121,70534354,36600.14887519323,18/04/2023
1121_95972425,1121,95972425,32420.155207935477,14/05/2023
1121_53789482,1121,53789482,1593.5664135231848,19/05/2023
