Fund_ID,Date,Fund_BPS_Rate,Value
99779,17/10/2020,1.07,95.73401548
22778,17/10/2020,0.71,99.871146
89791,17/10/2020,1.25,98.56848539
20062,17/10/2020,0.69,104.0223997
71151,17/10/2020,1.12,96.20199107
75596,17/10/2020,0.66,102.6524945
63963,18/10/2020,1.26,102.5325534
16792,18/10/2020,1.38,98.01561645
88569,18/10/2020,0.79,97.19129962
22757,18/10/2020,0.8,101.3388412
99779,18/10/2020,1.07,99.40920592
22778,18/10/2020,0.71,96.37900398
89791,18/10/2020,1.25,102.7876578
20062,18/10/2020,0.69,100.7342399
71151,18/10/2020,1.12,103.4639662
75596,18/10/2020,0.66,100.0279981
63963,19/10/2020,1.26,104.6463269
16792,19/10/2020,1.38,104.3446163
88569,19/10/2020,0.79,97.69510773
22757,19/10/2020,0.8,101.9876064
99779,19/10/2020,1.07,99.44424028
22778,19/10/2020,0.71,97.40766593
89791,19/10/2020,1.25,97.36137876
20062,19/10/2020,0.69,102.1489994
71151,19/10/2020,1.12,98.37223877
75596,19/10/2020,0.66,103.9078138
63963,20/10/2020,1.26,98.83275248
16792,20/10/2020,1.38,97.74868407
88569,20/10/2020,0.79,98.48535294
22757,20/10/2020,0.8,97.46181703
99779,20/10/2020,1.07,95.59768882
22778,20/10/2020,0.71,101.6151247
89791,20/10/2020,1.25,104.1098152
20062,20/10/2020,0.69,98.89561405
71151,20/10/2020,1.12,104.4607392
75596,20/10/2020,0.66,95.35771136
63963,21/10/2020,1.26,100.2152512
16792,21/10/2020,1.38,102.678931
88569,21/10/2020,0.79,101.1186464
22757,21/10/2020,0.8,104.0124214
99779,21/10/2020,1.07,95.78370365
22778,21/10/2020,0.71,96.17392837
89791,21/10/2020,1.25,98.0289145
20062,21/10/2020,0.69,100.8803393
71151,21/10/2020,1.12,97.98534432
75596,21/10/2020,0.66,100.0334009
63963,22/10/2020,1.26,103.1510355
16792,22/10/2020,1.38,101.3390419
88569,22/10/2020,0.79,95.43825619
22757,22/10/2020,0.8,101.836034
99779,22/10/2020,1.07,97.15053681
22778,22/10/2020,0.71,97.69231839
89791,22/10/2020,1.25,95.62674257
20062,22/10/2020,0.69,95.05320754
71151,22/10/2020,1.12,97.77331804
75596,22/10/2020,0.66,97.23889056
63963,23/10/2020,1.26,102.7673176
16792,23/10/2020,1.38,104.4694216
88569,23/10/2020,0.79,99.42732862
22757,23/10/2020,0.8,97.41361321
99779,23/10/2020,1.07,104.259301
22778,23/10/2020,0.71,95.66848362
89791,23/10/2020,1.25,99.80895274
20062,23/10/2020,0.69,97.64426258
71151,23/10/2020,1.12,102.9238471
75596,23/10/2020,0.66,103.5264009
63963,24/10/2020,1.26,104.9220138
16792,24/10/2020,1.38,103.260928
88569,24/10/2020,0.79,95.18504563
22757,24/10/2020,0.8,99.52021556
99779,24/10/2020,1.07,103.8447137
22778,24/10/2020,0.71,97.58864617
89791,24/10/2020,1.25,99.09604693
20062,24/10/2020,0.69,104.9061993
71151,24/10/2020,1.12,96.6446592
75596,24/10/2020,0.66,98.03775216
63963,25/10/2020,1.26,102.4611342
16792,25/10/2020,1.38,96.95797265
88569,25/10/2020,0.79,99.96415386
22757,25/10/2020,0.8,101.9192793
99779,25/10/2020,1.07,97.86513461
22778,25/10/2020,0.71,95.08027771
89791,25/10/2020,1.25,96.30066642
20062,25/10/2020,0.69,101.7643259
71151,25/10/2020,1.12,97.22099842
75596,25/10/2020,0.66,98.84899935
63963,26/10/2020,1.26,102.2551649
16792,26/10/2020,1.38,99.53106848
88569,26/10/2020,0.79,95.22391134
22757,26/10/2020,0.8,101.8613676
99779,26/10/2020,1.07,102.6953655
22778,26/10/2020,0.71,97.38471222
89791,26/10/2020,1.25,104.0356634
20062,26/10/2020,0.69,104.4788617
71151,26/10/2020,1.12,96.06770955
75596,26/10/2020,0.66,102.5415257
63963,27/10/2020,1.26,102.8110912
16792,27/10/2020,1.38,104.6662076
88569,27/10/2020,0.79,97.17360019
22757,27/10/2020,0.8,100.4752478
99779,27/10/2020,1.07,104.8888721
22778,27/10/2020,0.71,102.3972187
89791,27/10/2020,1.25,103.6340812
20062,27/10/2020,0.69,104.0589078
71151,27/10/2020,1.12,104.522462
75596,27/10/2020,0.66,102.3613045
63963,28/10/2020,1.26,100.0434521
16792,28/10/2020,1.38,98.15789235
88569,28/10/2020,0.79,103.7736259
22757,28/10/2020,0.8,95.54016611
99779,28/10/2020,1.07,98.77518263
22778,28/10/2020,0.71,96.05480455
89791,28/10/2020,1.25,98.59016484
20062,28/10/2020,0.69,95.47590785
71151,28/10/2020,1.12,96.4329846
75596,28/10/2020,0.66,97.16401367
63963,29/10/2020,1.26,99.59691041
16792,29/10/2020,1.38,95.62224582
88569,29/10/2020,0.79,100.5496278
22757,29/10/2020,0.8,98.19678755
99779,29/10/2020,1.07,98.47947225
22778,29/10/2020,0.71,104.1597823
89791,29/10/2020,1.25,95.59380011
20062,29/10/2020,0.69,95.07311793
71151,29/10/2020,1.12,100.5912612
75596,29/10/2020,0.66,100.8277767
63963,30/10/2020,1.26,104.46823
16792,30/10/2020,1.38,104.4378357
88569,30/10/2020,0.79,101.7079695
22757,30/10/2020,0.8,99.28854259
99779,30/10/2020,1.07,96.75119988
22778,30/10/2020,0.71,101.4409637
89791,30/10/2020,1.25,101.3857823
20062,30/10/2020,0.69,100.8237865
71151,30/10/2020,1.12,100.4598807
75596,30/10/2020,0.66,96.36528329
63963,31/10/2020,1.26,102.5864413
16792,31/10/2020,1.38,104.7489274
88569,31/10/2020,0.79,104.0800073
22757,31/10/2020,0.8,100.1428212
99779,31/10/2020,1.07,104.9705392
22778,31/10/2020,0.71,102.0114923
89791,31/10/2020,1.25,104.1778027
20062,31/10/2020,0.69,97.27982301
71151,31/10/2020,1.12,97.13482394
75596,31/10/2020,0.66,101.5366847
63963,01/11/2020,1.26,100.04505
16792,01/11/2020,1.38,96.13162505
88569,01/11/2020,0.79,101.5299319
22757,01/11/2020,0.8,95.97447655
99779,01/11/2020,1.07,97.9242147
22778,01/11/2020,0.71,103.9322771
89791,01/11/2020,1.25,103.0218298
20062,01/11/2020,0.69,98.64996487
71151,01/11/2020,1.12,95.58986384
75596,01/11/2020,0.66,102.2113509
63963,02/11/2020,1.26,102.9806991
16792,02/11/2020,1.38,101.4728273
88569,02/11/2020,0.79,104.7063757
22757,02/11/2020,0.8,102.1158484
99779,02/11/2020,1.07,96.06856341
22778,02/11/2020,0.71,96.75997522
89791,02/11/2020,1.25,96.20751911
20062,02/11/2020,0.69,99.51584656
71151,02/11/2020,1.12,97.3748256
75596,02/11/2020,0.66,103.634493
63963,03/11/2020,1.26,96.46064987
16792,03/11/2020,1.38,97.11175302
88569,03/11/2020,0.79,96.71962469
22757,03/11/2020,0.8,98.86456532
99779,03/11/2020,1.07,95.80377908
22778,03/11/2020,0.71,98.84494393
89791,03/11/2020,1.25,103.5032206
20062,03/11/2020,0.69,97.75192925
71151,03/11/2020,1.12,101.5975075
75596,03/11/2020,0.66,101.5978727
63963,04/11/2020,1.26,99.85041207
16792,04/11/2020,1.38,97.98660414
88569,04/11/2020,0.79,97.44144374
22757,04/11/2020,0.8,100.7350765
99779,04/11/2020,1.07,96.01772956
22778,04/11/2020,0.71,101.356254
89791,04/11/2020,1.25,96.02737065
20062,04/11/2020,0.69,100.3177426
71151,04/11/2020,1.12,104.3146655
75596,04/11/2020,0.66,103.9686109
63963,05/11/2020,1.26,103.94391
16792,05/11/2020,1.38,101.4019238
88569,05/11/2020,0.79,102.6587665
22757,05/11/2020,0.8,100.1644587
99779,05/11/2020,1.07,96.59892641
22778,05/11/2020,0.71,95.11231068
89791,05/11/2020,1.25,101.382483
20062,05/11/2020,0.69,97.44131655
71151,05/11/2020,1.12,96.30310408
75596,05/11/2020,0.66,101.3040441
63963,06/11/2020,1.26,97.67653166
16792,06/11/2020,1.38,100.1747868
88569,06/11/2020,0.79,103.5566833
22757,06/11/2020,0.8,104.3676851
99779,06/11/2020,1.07,98.04921359
22778,06/11/2020,0.71,98.05055075
89791,06/11/2020,1.25,100.2602679
20062,06/11/2020,0.69,101.0375251
71151,06/11/2020,1.12,104.709588
75596,06/11/2020,0.66,95.02816082
63963,07/11/2020,1.26,96.47854954
16792,07/11/2020,1.38,95.8111751
88569,07/11/2020,0.79,102.9081231
22757,07/11/2020,0.8,95.98356217
99779,07/11/2020,1.07,99.68510645
22778,07/11/2020,0.71,98.73012537
89791,07/11/2020,1.25,104.3814832
20062,07/11/2020,0.69,102.0263834
71151,07/11/2020,1.12,104.5302635
75596,07/11/2020,0.66,103.7357627
63963,08/11/2020,1.26,104.8388705
16792,08/11/2020,1.38,98.91229078
88569,08/11/2020,0.79,102.9856327
22757,08/11/2020,0.8,102.3691872
99779,08/11/2020,1.07,103.9299611
22778,08/11/2020,0.71,97.55298331
89791,08/11/2020,1.25,102.4487418
20062,08/11/2020,0.69,98.38897788
71151,08/11/2020,1.12,100.4061392
75596,08/11/2020,0.66,101.5740352
63963,09/11/2020,1.26,102.8111304
16792,09/11/2020,1.38,100.4314889
88569,09/11/2020,0.79,102.6617859
22757,09/11/2020,0.8,96.29560056
99779,09/11/2020,1.07,96.54196815
22778,09/11/2020,0.71,96.3408537
89791,09/11/2020,1.25,100.3537784
20062,09/11/2020,0.69,102.2210598
71151,09/11/2020,1.12,99.86396704
75596,09/11/2020,0.66,100.6829789
63963,10/11/2020,1.26,96.91597998
16792,10/11/2020,1.38,99.92219196
88569,10/11/2020,0.79,96.12117046
22757,10/11/2020,0.8,100.0793999
99779,10/11/2020,1.07,99.88164616
22778,10/11/2020,0.71,101.7803427
89791,10/11/2020,1.25,97.70486232
20062,10/11/2020,0.69,97.09090645
71151,10/11/2020,1.12,95.96457693
75596,10/11/2020,0.66,96.24141464
63963,11/11/2020,1.26,97.9385525
16792,11/11/2020,1.38,103.1185291
88569,11/11/2020,0.79,103.2443801
22757,11/11/2020,0.8,95.60628304
99779,11/11/2020,1.07,101.5826658
22778,11/11/2020,0.71,99.67727578
89791,11/11/2020,1.25,96.08597972
20062,11/11/2020,0.69,101.9857757
71151,11/11/2020,1.12,95.49501482
75596,11/11/2020,0.66,104.713847
63963,12/11/2020,1.26,100.4526894
16792,12/11/2020,1.38,96.98213616
88569,12/11/2020,0.79,102.3324764
22757,12/11/2020,0.8,99.10321247
99779,12/11/2020,1.07,102.9194047
22778,12/11/2020,0.71,101.4404199
89791,12/11/2020,1.25,104.4673451
20062,12/11/2020,0.69,96.28463831
71151,12/11/2020,1.12,98.37857378
75596,12/11/2020,0.66,101.4333919
63963,13/11/2020,1.26,97.7014056
16792,13/11/2020,1.38,96.51375173
88569,13/11/2020,0.79,101.8151324
22757,13/11/2020,0.8,96.47516459
99779,13/11/2020,1.07,102.0878535
22778,13/11/2020,0.71,102.2313578
89791,13/11/2020,1.25,96.29972456
20062,13/11/2020,0.69,100.6586222
71151,13/11/2020,1.12,95.52500164
75596,13/11/2020,0.66,97.77351084
63963,14/11/2020,1.26,103.2859097
16792,14/11/2020,1.38,99.04337046
88569,14/11/2020,0.79,95.48039639
22757,14/11/2020,0.8,100.5757207
99779,14/11/2020,1.07,104.4750399
22778,14/11/2020,0.71,95.53206243
89791,14/11/2020,1.25,97.50237974
20062,14/11/2020,0.69,101.1062523
71151,14/11/2020,1.12,95.89844382
75596,14/11/2020,0.66,103.7211782
63963,15/11/2020,1.26,104.8195781
16792,15/11/2020,1.38,98.70056254
88569,15/11/2020,0.79,98.20018686
22757,15/11/2020,0.8,97.35011094
99779,15/11/2020,1.07,104.7402716
22778,15/11/2020,0.71,95.69721005
89791,15/11/2020,1.25,99.98800834
20062,15/11/2020,0.69,99.95906222
71151,15/11/2020,1.12,101.9314966
75596,15/11/2020,0.66,98.0820203
63963,16/11/2020,1.26,97.40444884
16792,16/11/2020,1.38,95.70037794
88569,16/11/2020,0.79,101.9057054
22757,16/11/2020,0.8,98.07260491
99779,16/11/2020,1.07,98.46577722
22778,16/11/2020,0.71,103.0518206
89791,16/11/2020,1.25,103.9344813
20062,16/11/2020,0.69,103.7150461
71151,16/11/2020,1.12,96.70383729
75596,16/11/2020,0.66,99.89095926
63963,17/11/2020,1.26,101.7885302
16792,17/11/2020,1.38,99.20182831
88569,17/11/2020,0.79,97.29425
22757,17/11/2020,0.8,100.9547143
99779,17/11/2020,1.07,95.69926733
22778,17/11/2020,0.71,97.01484792
89791,17/11/2020,1.25,101.0859921
20062,17/11/2020,0.69,100.1821837
71151,17/11/2020,1.12,104.947687
75596,17/11/2020,0.66,102.7257921
63963,18/11/2020,1.26,99.43187656
16792,18/11/2020,1.38,98.78150602
88569,18/11/2020,0.79,103.419307
22757,18/11/2020,0.8,103.2045322
99779,18/11/2020,1.07,96.7856918
22778,18/11/2020,0.71,97.2944576
89791,18/11/2020,1.25,99.08501776
20062,18/11/2020,0.69,98.66244667
71151,18/11/2020,1.12,95.92158603
75596,18/11/2020,0.66,103.8542069
63963,19/11/2020,1.26,102.3319466
16792,19/11/2020,1.38,96.8006605
88569,19/11/2020,0.79,97.40678252
22757,19/11/2020,0.8,102.0209445
99779,19/11/2020,1.07,95.81475155
22778,19/11/2020,0.71,96.2941611
89791,19/11/2020,1.25,96.45180265
20062,19/11/2020,0.69,101.6267027
71151,19/11/2020,1.12,96.56241329
75596,19/11/2020,0.66,103.8832155
63963,20/11/2020,1.26,102.9322029
16792,20/11/2020,1.38,101.8603142
88569,20/11/2020,0.79,100.8280526
22757,20/11/2020,0.8,102.518713
99779,20/11/2020,1.07,99.38607497
22778,20/11/2020,0.71,98.71523853
89791,20/11/2020,1.25,95.38867656
20062,20/11/2020,0.69,101.3017595
71151,20/11/2020,1.12,95.14619748
75596,20/11/2020,0.66,97.73571324
63963,21/11/2020,1.26,104.0441966
16792,21/11/2020,1.38,96.19677791
88569,21/11/2020,0.79,98.54031931
22757,21/11/2020,0.8,98.76351383
99779,21/11/2020,1.07,95.84230819
22778,21/11/2020,0.71,101.3172808
89791,21/11/2020,1.25,97.01428009
20062,21/11/2020,0.69,101.3328941
71151,21/11/2020,1.12,96.63565133
75596,21/11/2020,0.66,95.03594426
63963,22/11/2020,1.26,101.56043
16792,22/11/2020,1.38,104.9790211
88569,22/11/2020,0.79,104.6459632
22757,22/11/2020,0.8,100.1819072
99779,22/11/2020,1.07,101.8268715
22778,22/11/2020,0.71,101.2908386
89791,22/11/2020,1.25,95.62306046
20062,22/11/2020,0.69,102.9202058
71151,22/11/2020,1.12,101.7512563
75596,22/11/2020,0.66,99.09308732
63963,23/11/2020,1.26,96.13811512
16792,23/11/2020,1.38,98.20988355
88569,23/11/2020,0.79,98.92920997
22757,23/11/2020,0.8,104.6956989
99779,23/11/2020,1.07,102.7158005
22778,23/11/2020,0.71,103.4513899
89791,23/11/2020,1.25,98.2047381
20062,23/11/2020,0.69,98.83965209
71151,23/11/2020,1.12,97.18337005
75596,23/11/2020,0.66,96.84517888
63963,24/11/2020,1.26,95.01292785
16792,24/11/2020,1.38,97.12242822
88569,24/11/2020,0.79,100.8321331
22757,24/11/2020,0.8,102.3334665
99779,24/11/2020,1.07,100.7793211
22778,24/11/2020,0.71,101.2260265
89791,24/11/2020,1.25,101.1195113
20062,24/11/2020,0.69,96.26092628
71151,24/11/2020,1.12,99.48571611
75596,24/11/2020,0.66,101.7451181
63963,25/11/2020,1.26,95.75466899
16792,25/11/2020,1.38,96.94194816
88569,25/11/2020,0.79,99.31166448
22757,25/11/2020,0.8,95.38568674
99779,25/11/2020,1.07,95.9102981
22778,25/11/2020,0.71,95.7635109
89791,25/11/2020,1.25,96.09832473
20062,25/11/2020,0.69,95.68406269
71151,25/11/2020,1.12,100.0368171
75596,25/11/2020,0.66,102.2835887
63963,26/11/2020,1.26,97.48936813
16792,26/11/2020,1.38,99.76550106
88569,26/11/2020,0.79,98.70103521
22757,26/11/2020,0.8,101.2295297
99779,26/11/2020,1.07,96.33162999
22778,26/11/2020,0.71,101.3264559
89791,26/11/2020,1.25,102.0066361
20062,26/11/2020,0.69,100.3746777
71151,26/11/2020,1.12,95.65813263
75596,26/11/2020,0.66,103.9939693
63963,27/11/2020,1.26,100.4434312
16792,27/11/2020,1.38,103.4426012
88569,27/11/2020,0.79,100.9164623
22757,27/11/2020,0.8,104.8482204
99779,27/11/2020,1.07,101.4853348
22778,27/11/2020,0.71,104.8653551
89791,27/11/2020,1.25,104.1054866
20062,27/11/2020,0.69,97.2489743
71151,27/11/2020,1.12,104.1979732
75596,27/11/2020,0.66,97.28415187
63963,28/11/2020,1.26,101.2374117
16792,28/11/2020,1.38,96.93373455
88569,28/11/2020,0.79,98.77095202
22757,28/11/2020,0.8,98.65103617
99779,28/11/2020,1.07,102.6337184
22778,28/11/2020,0.71,102.7426428
89791,28/11/2020,1.25,95.60050435
20062,28/11/2020,0.69,103.2903068
71151,28/11/2020,1.12,101.7032523
75596,28/11/2020,0.66,98.86366941
63963,29/11/2020,1.26,104.4478208
16792,29/11/2020,1.38,99.93077483
88569,29/11/2020,0.79,95.34865924
22757,29/11/2020,0.8,104.9501734
99779,29/11/2020,1.07,100.4565517
22778,29/11/2020,0.71,97.46346431
89791,29/11/2020,1.25,97.83765178
20062,29/11/2020,0.69,101.4761261
71151,29/11/2020,1.12,101.1774919
75596,29/11/2020,0.66,100.3984631
63963,30/11/2020,1.26,101.3167158
16792,30/11/2020,1.38,97.12864934
88569,30/11/2020,0.79,95.02767504
22757,30/11/2020,0.8,98.207174
99779,30/11/2020,1.07,97.36595017
22778,30/11/2020,0.71,102.2552613
89791,30/11/2020,1.25,95.02630057
20062,30/11/2020,0.69,97.18153332
71151,30/11/2020,1.12,97.79753623
75596,30/11/2020,0.66,95.80657737
63963,01/12/2020,1.26,101.4812694
16792,01/12/2020,1.38,100.7578665
88569,01/12/2020,0.79,103.1122904
22757,01/12/2020,0.8,98.98358506
99779,01/12/2020,1.07,95.95350675
22778,01/12/2020,0.71,97.5075172
89791,01/12/2020,1.25,96.74825947
20062,01/12/2020,0.69,100.4880991
71151,01/12/2020,1.12,102.3315928
75596,01/12/2020,0.66,104.1134964
63963,02/12/2020,1.26,104.767044
16792,02/12/2020,1.38,96.38558405
88569,02/12/2020,0.79,96.55078808
22757,02/12/2020,0.8,101.2332965
99779,02/12/2020,1.07,96.14601728
22778,02/12/2020,0.71,95.35966002
89791,02/12/2020,1.25,95.686737
20062,02/12/2020,0.69,97.74505362
71151,02/12/2020,1.12,98.98419796
75596,02/12/2020,0.66,101.779936
63963,03/12/2020,1.26,104.2720531
16792,03/12/2020,1.38,102.4620993
88569,03/12/2020,0.79,103.7558598
22757,03/12/2020,0.8,97.81098374
99779,03/12/2020,1.07,96.42250974
22778,03/12/2020,0.71,100.738016
89791,03/12/2020,1.25,100.5583231
20062,03/12/2020,0.69,100.5988809
71151,03/12/2020,1.12,104.7280654
75596,03/12/2020,0.66,104.8455094
63963,04/12/2020,1.26,101.7860909
16792,04/12/2020,1.38,99.8997858
88569,04/12/2020,0.79,99.50855738
22757,04/12/2020,0.8,102.8864431
99779,04/12/2020,1.07,103.129716
22778,04/12/2020,0.71,100.0055149
89791,04/12/2020,1.25,97.17085755
20062,04/12/2020,0.69,102.9800309
71151,04/12/2020,1.12,101.1193161
75596,04/12/2020,0.66,97.63892225
63963,05/12/2020,1.26,103.0811969
16792,05/12/2020,1.38,101.3149114
88569,05/12/2020,0.79,101.4217034
22757,05/12/2020,0.8,99.18160018
99779,05/12/2020,1.07,101.8801383
22778,05/12/2020,0.71,101.5154351
89791,05/12/2020,1.25,101.6081423
20062,05/12/2020,0.69,96.03546465
71151,05/12/2020,1.12,101.8341839
75596,05/12/2020,0.66,97.3740641
63963,06/12/2020,1.26,103.4680672
16792,06/12/2020,1.38,103.1359261
88569,06/12/2020,0.79,98.78519479
22757,06/12/2020,0.8,100.0387623
99779,06/12/2020,1.07,103.600407
22778,06/12/2020,0.71,97.74557323
89791,06/12/2020,1.25,99.20739649
20062,06/12/2020,0.69,102.7615656
71151,06/12/2020,1.12,97.65030321
75596,06/12/2020,0.66,104.2375851
63963,07/12/2020,1.26,101.8213162
16792,07/12/2020,1.38,97.93528917
88569,07/12/2020,0.79,97.33176193
22757,07/12/2020,0.8,103.419836
99779,07/12/2020,1.07,103.0300016
22778,07/12/2020,0.71,104.0063746
89791,07/12/2020,1.25,104.4814152
20062,07/12/2020,0.69,98.24274121
71151,07/12/2020,1.12,103.7629951
75596,07/12/2020,0.66,97.27990455
63963,08/12/2020,1.26,102.440746
16792,08/12/2020,1.38,104.5843023
88569,08/12/2020,0.79,103.4844811
22757,08/12/2020,0.8,100.601289
99779,08/12/2020,1.07,98.67134983
22778,08/12/2020,0.71,102.0575576
89791,08/12/2020,1.25,104.9646267
20062,08/12/2020,0.69,104.2347688
71151,08/12/2020,1.12,98.74911038
75596,08/12/2020,0.66,97.23682748
63963,09/12/2020,1.26,104.7582493
16792,09/12/2020,1.38,99.08218202
88569,09/12/2020,0.79,95.0465052
22757,09/12/2020,0.8,101.9656739
99779,09/12/2020,1.07,102.801267
22778,09/12/2020,0.71,101.6097434
89791,09/12/2020,1.25,103.5402655
20062,09/12/2020,0.69,104.9458192
71151,09/12/2020,1.12,103.2962577
75596,09/12/2020,0.66,95.0424994
63963,10/12/2020,1.26,100.8168387
16792,10/12/2020,1.38,100.0840659
88569,10/12/2020,0.79,104.7827701
22757,10/12/2020,0.8,101.0146688
99779,10/12/2020,1.07,97.02840166
22778,10/12/2020,0.71,97.95403039
89791,10/12/2020,1.25,100.226763
20062,10/12/2020,0.69,99.73354483
71151,10/12/2020,1.12,98.37529168
75596,10/12/2020,0.66,96.07658799
63963,11/12/2020,1.26,103.6313503
16792,11/12/2020,1.38,97.12217525
88569,11/12/2020,0.79,101.0882177
22757,11/12/2020,0.8,101.4261043
99779,11/12/2020,1.07,101.7750327
22778,11/12/2020,0.71,98.74633773
89791,11/12/2020,1.25,95.64610286
20062,11/12/2020,0.69,97.07308171
71151,11/12/2020,1.12,101.010146
75596,11/12/2020,0.66,102.873983
63963,12/12/2020,1.26,99.41216708
16792,12/12/2020,1.38,101.5441721
88569,12/12/2020,0.79,102.7105735
22757,12/12/2020,0.8,104.105598
99779,12/12/2020,1.07,102.7477051
22778,12/12/2020,0.71,97.63848703
89791,12/12/2020,1.25,100.0180025
20062,12/12/2020,0.69,99.74412469
71151,12/12/2020,1.12,103.130631
75596,12/12/2020,0.66,95.45408701
63963,13/12/2020,1.26,104.2562692
16792,13/12/2020,1.38,100.1510215
88569,13/12/2020,0.79,100.7438329
22757,13/12/2020,0.8,97.72744044
99779,13/12/2020,1.07,101.0554655
22778,13/12/2020,0.71,102.9966542
89791,13/12/2020,1.25,99.25752188
20062,13/12/2020,0.69,101.1740006
71151,13/12/2020,1.12,103.769986
75596,13/12/2020,0.66,96.29927313
63963,14/12/2020,1.26,101.9795316
16792,14/12/2020,1.38,102.3939251
88569,14/12/2020,0.79,103.6069434
22757,14/12/2020,0.8,100.5007659
99779,14/12/2020,1.07,97.77136343
22778,14/12/2020,0.71,101.5443579
89791,14/12/2020,1.25,101.8534703
20062,14/12/2020,0.69,99.51237585
71151,14/12/2020,1.12,98.63795953
75596,14/12/2020,0.66,95.80904589
63963,15/12/2020,1.26,102.039457
16792,15/12/2020,1.38,96.36974299
88569,15/12/2020,0.79,104.0719007
22757,15/12/2020,0.8,96.73625522
99779,15/12/2020,1.07,97.90139037
22778,15/12/2020,0.71,104.7569832
89791,15/12/2020,1.25,98.44732604
20062,15/12/2020,0.69,100.5270822
71151,15/12/2020,1.12,99.63236004
75596,15/12/2020,0.66,99.13062443
63963,16/12/2020,1.26,97.47335506
16792,16/12/2020,1.38,95.01855622
88569,16/12/2020,0.79,99.91180898
22757,16/12/2020,0.8,97.48861921
99779,16/12/2020,1.07,99.71690518
22778,16/12/2020,0.71,104.9635651
89791,16/12/2020,1.25,99.28590033
20062,16/12/2020,0.69,99.98397674
71151,16/12/2020,1.12,96.23114664
75596,16/12/2020,0.66,95.65591708
63963,17/12/2020,1.26,102.2337767
16792,17/12/2020,1.38,99.38588507
88569,17/12/2020,0.79,97.07875694
22757,17/12/2020,0.8,103.3438592
99779,17/12/2020,1.07,102.1408265
22778,17/12/2020,0.71,103.87841
89791,17/12/2020,1.25,97.92547048
20062,17/12/2020,0.69,100.9326916
71151,17/12/2020,1.12,100.5907701
75596,17/12/2020,0.66,99.20398977
63963,18/12/2020,1.26,104.768363
16792,18/12/2020,1.38,96.15900118
88569,18/12/2020,0.79,103.9528251
22757,18/12/2020,0.8,97.32980316
99779,18/12/2020,1.07,97.01578395
22778,18/12/2020,0.71,96.07569314
89791,18/12/2020,1.25,103.6170086
20062,18/12/2020,0.69,103.2083456
71151,18/12/2020,1.12,102.363875
75596,18/12/2020,0.66,97.464732
63963,19/12/2020,1.26,102.8434466
16792,19/12/2020,1.38,96.06990167
88569,19/12/2020,0.79,103.0927738
22757,19/12/2020,0.8,100.0078437
99779,19/12/2020,1.07,102.6827595
22778,19/12/2020,0.71,104.7734734
89791,19/12/2020,1.25,103.6549981
20062,19/12/2020,0.69,96.71496814
71151,19/12/2020,1.12,96.54496777
75596,19/12/2020,0.66,101.9850907
63963,20/12/2020,1.26,95.23679038
16792,20/12/2020,1.38,98.23336799
88569,20/12/2020,0.79,102.796257
22757,20/12/2020,0.8,97.55166009
99779,20/12/2020,1.07,96.06522622
22778,20/12/2020,0.71,103.5595677
89791,20/12/2020,1.25,104.4715001
20062,20/12/2020,0.69,104.4746681
71151,20/12/2020,1.12,96.02669103
75596,20/12/2020,0.66,102.4337856
63963,21/12/2020,1.26,95.66251608
16792,21/12/2020,1.38,97.41161222
88569,21/12/2020,0.79,100.7440771
22757,21/12/2020,0.8,97.45632158
99779,21/12/2020,1.07,95.81791482
22778,21/12/2020,0.71,95.86915983
89791,21/12/2020,1.25,102.2131246
20062,21/12/2020,0.69,95.52883943
71151,21/12/2020,1.12,99.68726695
75596,21/12/2020,0.66,95.88569211
63963,22/12/2020,1.26,98.75908357
16792,22/12/2020,1.38,99.64604008
88569,22/12/2020,0.79,102.3974588
22757,22/12/2020,0.8,98.78204286
99779,22/12/2020,1.07,102.6326886
22778,22/12/2020,0.71,103.0280686
89791,22/12/2020,1.25,101.7444525
20062,22/12/2020,0.69,95.20000498
71151,22/12/2020,1.12,98.95455955
75596,22/12/2020,0.66,103.4441289
63963,23/12/2020,1.26,100.2136194
16792,23/12/2020,1.38,104.6002904
88569,23/12/2020,0.79,102.3576607
22757,23/12/2020,0.8,99.16304991
99779,23/12/2020,1.07,97.83948669
22778,23/12/2020,0.71,103.0129727
89791,23/12/2020,1.25,98.04688664
20062,23/12/2020,0.69,102.4970291
71151,23/12/2020,1.12,95.09801879
75596,23/12/2020,0.66,96.78735385
63963,24/12/2020,1.26,100.6379058
16792,24/12/2020,1.38,98.27543519
88569,24/12/2020,0.79,96.1760625
22757,24/12/2020,0.8,104.0457128
99779,24/12/2020,1.07,96.90307909
22778,24/12/2020,0.71,96.86067213
89791,24/12/2020,1.25,95.45219143
20062,24/12/2020,0.69,100.6083894
71151,24/12/2020,1.12,99.96222286
75596,24/12/2020,0.66,98.67932896
63963,25/12/2020,1.26,99.44022385
16792,25/12/2020,1.38,101.3872964
88569,25/12/2020,0.79,101.3724237
22757,25/12/2020,0.8,104.2086513
99779,25/12/2020,1.07,95.45366187
22778,25/12/2020,0.71,96.50283061
89791,25/12/2020,1.25,95.39110421
20062,25/12/2020,0.69,95.40632159
71151,25/12/2020,1.12,101.3751053
75596,25/12/2020,0.66,99.55027707
63963,26/12/2020,1.26,95.0055812
16792,26/12/2020,1.38,102.4286856
88569,26/12/2020,0.79,95.33176764
22757,26/12/2020,0.8,103.4454445
